App,Controller,Topology,Steps,rw_delta,ww_delta,alt_barr,data_deps,num_read,num_writes,num_ops,num_rw_time_edges,num_ww_time_edges,num_time_edges,num_harmful,num_commute,num_races,num_covered,num_per_pkt_races,num_per_pkt_inconsistent,num_per_pkt_inconsistent_covered,num_per_pkt_entry_version_race,num_per_pkt_inconsistent_no_repeat,num_versions,num_racing_versions
Forwarding,POX Angler,BinTree1,200,5,5,True,True,1193,55,1248,6389,30,6419,1290,14810,16100,32,132,74,0,58,49,62,95
Forwarding,POX Angler,BinTree1,200,6,6,False,True,1193,55,1248,6137,9,6146,1505,14798,16303,118,147,89,12,46,60,62,81
Forwarding,POX Angler,BinTree1,200,6,6,True,True,1193,55,1248,6140,15,6155,1554,14810,16364,33,147,89,0,58,57,62,99
Forwarding,POX Angler,BinTree1,200,7,7,False,True,1193,55,1248,5873,0,5873,1778,14798,16576,158,172,107,16,49,59,62,84
Forwarding,POX Angler,BinTree1,200,7,7,True,True,1193,55,1248,5875,6,5881,1828,14810,16638,36,172,107,0,65,56,62,102
Forwarding,POX Angler,BinTree1,200,8,8,False,True,1193,55,1248,5614,0,5614,2037,14798,16835,196,190,121,26,43,73,62,84
Forwarding,POX Angler,BinTree1,200,8,8,True,True,1193,55,1248,5616,3,5619,2090,14810,16900,40,190,121,0,69,70,62,103
Forwarding,POX Angler,BinTree1,200,9,9,False,True,1193,55,1248,5335,0,5335,2316,14798,17114,240,209,132,31,46,70,62,84
Forwarding,POX Angler,BinTree1,200,9,9,True,True,1193,55,1248,5336,0,5336,2373,14810,17183,46,209,132,0,77,67,62,104
Forwarding,POX Angler,BinTree1,200,10,10,False,True,1193,55,1248,5053,0,5053,2598,14798,17396,282,223,142,34,47,73,62,84
Forwarding,POX Angler,BinTree1,200,10,10,True,True,1193,55,1248,5053,0,5053,2656,14810,17466,55,223,142,0,81,68,62,104
Forwarding,POX Angler,BinTree1,200,inf,inf,False,True,1193,55,1248,0,0,0,7651,14798,22449,1279,515,341,153,21,29,62,84
Forwarding,POX Angler,BinTree1,200,inf,inf,True,True,1193,55,1248,0,0,0,7709,14810,22519,135,515,341,0,174,24,62,104
Forwarding,POX Angler,Mesh2,200,0,0,False,True,68,16,84,314,20,334,0,236,236,0,0,0,0,0,0,22,0
Forwarding,POX Angler,Mesh2,200,0,0,True,True,68,16,84,319,30,349,0,240,240,0,0,0,0,0,0,22,0
Forwarding,POX Angler,Mesh2,200,1,1,False,True,68,16,84,299,19,318,16,236,252,0,7,6,0,1,5,22,1
Forwarding,POX Angler,Mesh2,200,1,1,True,True,68,16,84,304,27,331,18,240,258,0,7,6,0,1,5,22,1
Forwarding,POX Angler,Mesh2,200,2,2,False,True,68,16,84,277,8,285,49,236,285,0,12,12,0,0,10,22,8
Forwarding,POX Angler,Mesh2,200,2,2,True,True,68,16,84,282,16,298,51,240,291,0,12,12,0,0,10,22,8
Forwarding,POX Angler,Mesh2,200,3,3,False,True,68,16,84,248,8,256,78,236,314,5,14,14,0,0,14,22,8
Forwarding,POX Angler,Mesh2,200,3,3,True,True,68,16,84,249,15,264,85,240,325,5,14,14,0,0,14,22,9
Forwarding,POX Angler,Mesh2,200,4,4,False,True,68,16,84,235,0,235,99,236,335,8,14,14,0,0,12,22,12
Forwarding,POX Angler,Mesh2,200,4,4,True,True,68,16,84,236,6,242,107,240,347,8,14,14,0,0,12,22,14
Forwarding,POX Angler,Mesh2,200,5,5,False,True,68,16,84,220,0,220,114,236,350,11,16,16,0,0,13,22,12
Forwarding,POX Angler,Mesh2,200,5,5,True,True,68,16,84,221,6,227,122,240,362,9,16,16,0,0,13,22,14
Forwarding,POX Angler,Mesh2,200,6,6,False,True,68,16,84,198,0,198,136,236,372,17,19,19,0,0,15,22,12
Forwarding,POX Angler,Mesh2,200,6,6,True,True,68,16,84,198,0,198,151,240,391,10,19,19,0,0,15,22,17
Forwarding,POX Angler,Mesh2,200,7,7,False,True,68,16,84,177,0,177,157,236,393,25,21,21,0,0,17,22,12
Forwarding,POX Angler,Mesh2,200,7,7,True,True,68,16,84,177,0,177,172,240,412,12,21,21,0,0,17,22,17
Forwarding,POX Angler,Mesh2,200,8,8,False,True,68,16,84,170,0,170,164,236,400,26,21,21,0,0,16,22,12
Forwarding,POX Angler,Mesh2,200,8,8,True,True,68,16,84,170,0,170,179,240,419,13,21,21,0,0,16,22,17
Forwarding,POX Angler,Mesh2,200,9,9,False,True,68,16,84,150,0,150,184,236,420,32,24,23,0,1,16,22,12
Forwarding,POX Angler,Mesh2,200,9,9,True,True,68,16,84,150,0,150,199,240,439,15,24,23,0,1,16,22,17
Forwarding,POX Angler,Mesh2,200,10,10,False,True,68,16,84,129,0,129,205,236,441,38,26,26,0,0,16,22,12
Forwarding,POX Angler,Mesh2,200,10,10,True,True,68,16,84,129,0,129,220,240,460,17,26,26,0,0,16,22,17
Forwarding,POX Angler,Mesh2,200,inf,inf,False,True,68,16,84,0,0,0,334,236,570,87,34,34,0,0,10,22,12
Forwarding,POX Angler,Mesh2,200,inf,inf,True,True,68,16,84,0,0,0,349,240,589,30,34,34,0,0,10,22,17
Forwarding,POX Angler,Star2,200,0,0,False,True,236,6,242,702,0,702,0,712,712,0,0,0,0,0,0,6,0
Forwarding,POX Angler,Star2,200,0,0,True,True,236,6,242,706,5,711,0,712,712,0,0,0,0,0,0,6,0
Forwarding,POX Angler,Star2,200,1,1,False,True,236,6,242,675,0,675,27,712,739,0,15,0,0,15,0,6,0
Forwarding,POX Angler,Star2,200,1,1,True,True,236,6,242,679,4,683,28,712,740,0,15,0,0,15,0,6,0
Forwarding,POX Angler,Star2,200,2,2,False,True,236,6,242,649,0,649,53,712,765,0,28,0,0,28,0,6,0
Forwarding,POX Angler,Star2,200,2,2,True,True,236,6,242,653,4,657,54,712,766,0,28,0,0,28,0,6,0
Forwarding,POX Angler,Star2,200,3,3,False,True,236,6,242,616,0,616,86,712,798,3,43,0,3,40,0,6,0
Forwarding,POX Angler,Star2,200,3,3,True,True,236,6,242,616,0,616,95,712,807,0,43,0,0,43,0,6,4
Forwarding,POX Angler,Star2,200,4,4,False,True,236,6,242,588,0,588,114,712,826,13,51,0,13,38,0,6,0
Forwarding,POX Angler,Star2,200,4,4,True,True,236,6,242,588,0,588,123,712,835,0,51,0,0,51,0,6,4
Forwarding,POX Angler,Star2,200,5,5,False,True,236,6,242,550,0,550,152,712,864,26,63,0,26,37,0,6,0
Forwarding,POX Angler,Star2,200,5,5,True,True,236,6,242,550,0,550,161,712,873,0,63,0,0,63,0,6,4
Forwarding,POX Angler,Star2,200,6,6,False,True,236,6,242,512,0,512,190,712,902,39,77,0,39,38,0,6,0
Forwarding,POX Angler,Star2,200,6,6,True,True,236,6,242,512,0,512,199,712,911,0,77,0,0,77,0,6,4
Forwarding,POX Angler,Star2,200,7,7,False,True,236,6,242,481,0,481,221,712,933,48,88,0,48,40,0,6,0
Forwarding,POX Angler,Star2,200,7,7,True,True,236,6,242,481,0,481,230,712,942,0,88,0,0,88,0,6,4
Forwarding,POX Angler,Star2,200,8,8,False,True,236,6,242,448,0,448,254,712,966,63,96,0,63,33,0,6,0
Forwarding,POX Angler,Star2,200,8,8,True,True,236,6,242,448,0,448,263,712,975,0,96,0,0,96,0,6,4
Forwarding,POX Angler,Star2,200,9,9,False,True,236,6,242,417,0,417,285,712,997,75,106,0,75,31,0,6,0
Forwarding,POX Angler,Star2,200,9,9,True,True,236,6,242,417,0,417,294,712,1006,0,106,0,0,106,0,6,4
Forwarding,POX Angler,Star2,200,10,10,False,True,236,6,242,388,0,388,314,712,1026,84,116,0,84,32,0,6,0
Forwarding,POX Angler,Star2,200,10,10,True,True,236,6,242,388,0,388,323,712,1035,0,116,0,0,116,0,6,4
Forwarding,POX Angler,Star2,200,inf,inf,False,True,236,6,242,0,0,0,702,712,1414,228,236,0,228,8,0,6,0
Forwarding,POX Angler,Star2,200,inf,inf,True,True,236,6,242,0,0,0,711,712,1423,0,236,0,0,236,0,6,4
Forwarding,POX Angler,Star4,200,0,0,False,True,518,21,539,1301,0,1301,0,9709,9709,0,0,0,0,0,0,23,0
Forwarding,POX Angler,Star4,200,0,0,True,True,518,21,539,1317,20,1337,0,9709,9709,0,0,0,0,0,0,23,0
Forwarding,POX Angler,Star4,200,1,1,False,True,518,21,539,1253,0,1253,48,9709,9757,1,35,0,1,34,0,23,0
Forwarding,POX Angler,Star4,200,1,1,True,True,518,21,539,1269,19,1288,49,9709,9758,1,35,0,1,34,0,23,0
Forwarding,POX Angler,Star4,200,2,2,False,True,518,21,539,1224,0,1224,77,9709,9786,4,53,0,4,49,0,23,0
Forwarding,POX Angler,Star4,200,2,2,True,True,518,21,539,1240,19,1259,78,9709,9787,4,53,0,4,49,0,23,0
Forwarding,POX Angler,Star4,200,3,3,False,True,518,21,539,1184,0,1184,117,9709,9826,6,76,0,6,70,0,23,0
Forwarding,POX Angler,Star4,200,3,3,True,True,518,21,539,1190,6,1196,141,9709,9850,6,78,0,6,72,0,23,13
Forwarding,POX Angler,Star4,200,4,4,False,True,518,21,539,1134,0,1134,167,9709,9876,26,100,0,24,76,0,23,0
Forwarding,POX Angler,Star4,200,4,4,True,True,518,21,539,1134,0,1134,203,9709,9912,8,104,0,8,96,0,23,19
Forwarding,POX Angler,Star4,200,5,5,False,True,518,21,539,1075,0,1075,226,9709,9935,47,124,0,43,81,0,23,0
Forwarding,POX Angler,Star4,200,5,5,True,True,518,21,539,1075,0,1075,262,9709,9971,10,128,0,10,118,0,23,19
Forwarding,POX Angler,Star4,200,6,6,False,True,518,21,539,1014,0,1014,287,9709,9996,73,150,0,66,84,0,23,0
Forwarding,POX Angler,Star4,200,6,6,True,True,518,21,539,1014,0,1014,323,9709,10032,14,154,0,14,140,0,23,19
Forwarding,POX Angler,Star4,200,7,7,False,True,518,21,539,949,0,949,352,9709,10061,99,178,0,91,87,0,23,0
Forwarding,POX Angler,Star4,200,7,7,True,True,518,21,539,949,0,949,388,9709,10097,21,182,0,21,161,0,23,19
Forwarding,POX Angler,Star4,200,8,8,False,True,518,21,539,887,0,887,414,9709,10123,124,198,0,114,84,0,23,0
Forwarding,POX Angler,Star4,200,8,8,True,True,518,21,539,887,0,887,450,9709,10159,24,202,0,24,178,0,23,19
Forwarding,POX Angler,Star4,200,9,9,False,True,518,21,539,828,0,828,473,9709,10182,150,222,0,136,86,0,23,0
Forwarding,POX Angler,Star4,200,9,9,True,True,518,21,539,828,0,828,509,9709,10218,25,226,0,25,201,0,23,19
Forwarding,POX Angler,Star4,200,10,10,False,True,518,21,539,759,0,759,542,9709,10251,184,247,0,163,84,0,23,0
Forwarding,POX Angler,Star4,200,10,10,True,True,518,21,539,759,0,759,578,9709,10287,29,251,0,29,222,0,23,19
Forwarding,POX Angler,Star4,200,inf,inf,False,True,518,21,539,0,0,0,1301,9709,11010,556,514,0,492,22,0,23,0
Forwarding,POX Angler,Star4,200,inf,inf,True,True,518,21,539,0,0,0,1337,9709,11046,64,518,0,64,454,0,23,19
Forwarding,Floodlight,BinTree1,200,0,0,False,True,359,41,400,730,0,730,0,4410,4410,0,0,0,0,0,0,43,0
Forwarding,Floodlight,BinTree1,200,0,0,True,True,359,41,400,746,38,784,0,4410,4410,0,0,0,0,0,0,43,0
Forwarding,Floodlight,BinTree1,200,1,1,False,True,359,41,400,687,0,687,43,4410,4453,0,23,15,0,8,13,43,0
Forwarding,Floodlight,BinTree1,200,1,1,True,True,359,41,400,703,38,741,43,4410,4453,0,23,15,0,8,13,43,0
Forwarding,Floodlight,BinTree1,200,2,2,False,True,359,41,400,665,0,665,65,4410,4475,0,33,19,0,14,16,43,0
Forwarding,Floodlight,BinTree1,200,2,2,True,True,359,41,400,681,38,719,65,4410,4475,0,33,19,0,14,16,43,0
Forwarding,Floodlight,BinTree1,200,3,3,False,True,359,41,400,626,0,626,104,4410,4514,3,48,27,1,20,20,43,0
Forwarding,Floodlight,BinTree1,200,3,3,True,True,359,41,400,639,24,663,121,4410,4531,1,50,27,1,22,20,43,6
Forwarding,Floodlight,BinTree1,200,4,4,False,True,359,41,400,583,0,583,147,4410,4557,21,60,33,6,21,23,43,0
Forwarding,Floodlight,BinTree1,200,4,4,True,True,359,41,400,587,15,602,182,4410,4592,3,62,33,2,27,22,43,11
Forwarding,Floodlight,BinTree1,200,5,5,False,True,359,41,400,559,0,559,171,4410,4581,30,66,37,9,20,24,43,0
Forwarding,Floodlight,BinTree1,200,5,5,True,True,359,41,400,563,12,575,209,4410,4619,4,68,37,2,29,23,43,12
Forwarding,Floodlight,BinTree1,200,6,6,False,True,359,41,400,526,0,526,204,4410,4614,52,73,39,16,18,27,43,0
Forwarding,Floodlight,BinTree1,200,6,6,True,True,359,41,400,529,9,538,246,4410,4656,6,75,39,3,33,25,43,13
Forwarding,Floodlight,BinTree1,200,7,7,False,True,359,41,400,483,0,483,247,4410,4657,75,81,45,19,17,28,43,0
Forwarding,Floodlight,BinTree1,200,7,7,True,True,359,41,400,486,9,495,289,4410,4699,6,83,45,3,35,27,43,13
Forwarding,Floodlight,BinTree1,200,8,8,False,True,359,41,400,441,0,441,289,4410,4699,92,92,54,22,16,31,43,0
Forwarding,Floodlight,BinTree1,200,8,8,True,True,359,41,400,444,9,453,331,4410,4741,10,94,54,4,36,29,43,13
Forwarding,Floodlight,BinTree1,200,9,9,False,True,359,41,400,404,0,404,326,4410,4736,108,102,59,25,18,32,43,0
Forwarding,Floodlight,BinTree1,200,9,9,True,True,359,41,400,407,9,416,368,4410,4778,12,104,59,5,40,30,43,13
Forwarding,Floodlight,BinTree1,200,10,10,False,True,359,41,400,359,0,359,371,4410,4781,134,108,65,25,18,32,43,0
Forwarding,Floodlight,BinTree1,200,10,10,True,True,359,41,400,362,9,371,413,4410,4823,12,110,66,4,40,30,43,13
Forwarding,Floodlight,BinTree1,200,inf,inf,False,True,359,41,400,0,0,0,730,4410,5140,343,151,101,43,7,25,43,0
Forwarding,Floodlight,BinTree1,200,inf,inf,True,True,359,41,400,0,0,0,784,4410,5194,14,152,104,0,48,23,43,18
Forwarding,Floodlight,BinTree2,200,0,0,False,True,1138,807,1945,3549,0,3549,0,180146,180146,0,0,0,0,0,0,358,0
Forwarding,Floodlight,BinTree2,200,0,0,True,True,1138,807,1945,3692,800,4492,0,180146,180146,0,0,0,0,0,0,358,0
Forwarding,Floodlight,BinTree2,200,1,1,False,True,1138,807,1945,3093,0,3093,456,180146,180602,0,190,179,0,11,179,358,0
Forwarding,Floodlight,BinTree2,200,1,1,True,True,1138,807,1945,3236,800,4036,456,180146,180602,0,190,179,0,11,179,358,0
Forwarding,Floodlight,BinTree2,200,2,2,False,True,1138,807,1945,2865,0,2865,684,180146,180830,0,213,196,0,17,196,358,0
Forwarding,Floodlight,BinTree2,200,2,2,True,True,1138,807,1945,3008,800,3808,684,180146,180830,0,213,196,0,17,196,358,0
Forwarding,Floodlight,BinTree2,200,3,3,False,True,1138,807,1945,2743,0,2743,806,180146,180952,3,233,210,0,23,206,358,0
Forwarding,Floodlight,BinTree2,200,3,3,True,True,1138,807,1945,2882,790,3672,820,180146,180966,0,234,210,0,24,206,358,4
Forwarding,Floodlight,BinTree2,200,4,4,False,True,1138,807,1945,2649,0,2649,900,180146,181046,11,248,227,0,21,221,358,0
Forwarding,Floodlight,BinTree2,200,4,4,True,True,1138,807,1945,2781,768,3549,943,180146,181089,0,250,227,0,23,221,358,12
Forwarding,Floodlight,BinTree2,200,5,5,False,True,1138,807,1945,2581,0,2581,968,180146,181114,34,256,233,5,18,224,358,0
Forwarding,Floodlight,BinTree2,200,5,5,True,True,1138,807,1945,2711,746,3457,1035,180146,181181,4,259,233,3,23,225,358,18
Forwarding,Floodlight,BinTree2,200,6,6,False,True,1138,807,1945,2534,0,2534,1015,180146,181161,55,261,236,6,19,226,358,0
Forwarding,Floodlight,BinTree2,200,6,6,True,True,1138,807,1945,2658,726,3384,1108,180146,181254,15,264,236,4,24,226,358,23
Forwarding,Floodlight,BinTree2,200,7,7,False,True,1138,807,1945,2449,0,2449,1100,180146,181246,96,266,236,9,21,226,358,0
Forwarding,Floodlight,BinTree2,200,7,7,True,True,1138,807,1945,2563,717,3280,1212,180146,181358,30,269,236,5,28,225,358,25
Forwarding,Floodlight,BinTree2,200,8,8,False,True,1138,807,1945,2401,0,2401,1148,180146,181294,118,266,237,9,20,227,358,0
Forwarding,Floodlight,BinTree2,200,8,8,True,True,1138,807,1945,2510,696,3206,1286,180146,181432,39,269,237,5,27,227,358,30
Forwarding,Floodlight,BinTree2,200,9,9,False,True,1138,807,1945,2329,0,2329,1220,180146,181366,145,269,239,9,21,229,358,0
Forwarding,Floodlight,BinTree2,200,9,9,True,True,1138,807,1945,2431,679,3110,1382,180146,181528,57,272,239,5,28,229,358,33
Forwarding,Floodlight,BinTree2,200,10,10,False,True,1138,807,1945,2243,0,2243,1306,180146,181452,176,272,239,9,24,228,358,0
Forwarding,Floodlight,BinTree2,200,10,10,True,True,1138,807,1945,2333,668,3001,1491,180146,181637,64,274,239,5,30,228,358,36
Forwarding,Floodlight,BinTree2,200,inf,inf,False,True,1138,807,1945,0,0,0,3549,180146,183695,939,296,242,18,36,231,358,0
Forwarding,Floodlight,BinTree2,200,inf,inf,True,True,1138,807,1945,0,0,0,4492,180146,184638,75,300,244,0,56,226,358,208
Forwarding,Floodlight,Mesh2,200,0,0,False,True,152,6,158,299,0,299,0,152,152,0,0,0,0,0,0,13,0
Forwarding,Floodlight,Mesh2,200,0,0,True,True,152,6,158,302,4,306,0,152,152,0,0,0,0,0,0,13,0
Forwarding,Floodlight,Mesh2,200,1,1,False,True,152,6,158,293,0,293,6,152,158,0,4,4,0,0,4,13,0
Forwarding,Floodlight,Mesh2,200,1,1,True,True,152,6,158,296,4,300,6,152,158,0,4,4,0,0,4,13,0
Forwarding,Floodlight,Mesh2,200,2,2,False,True,152,6,158,287,0,287,12,152,164,0,6,6,0,0,5,13,0
Forwarding,Floodlight,Mesh2,200,2,2,True,True,152,6,158,290,4,294,12,152,164,0,6,6,0,0,5,13,0
Forwarding,Floodlight,Mesh2,200,3,3,False,True,152,6,158,275,0,275,24,152,176,1,11,11,0,0,5,13,0
Forwarding,Floodlight,Mesh2,200,3,3,True,True,152,6,158,276,0,276,30,152,182,0,11,11,0,0,5,13,2
Forwarding,Floodlight,Mesh2,200,4,4,False,True,152,6,158,267,0,267,32,152,184,2,15,14,0,1,6,13,0
Forwarding,Floodlight,Mesh2,200,4,4,True,True,152,6,158,267,0,267,39,152,191,0,15,14,0,1,6,13,2
Forwarding,Floodlight,Mesh2,200,5,5,False,True,152,6,158,247,0,247,52,152,204,11,20,20,0,0,7,13,0
Forwarding,Floodlight,Mesh2,200,5,5,True,True,152,6,158,247,0,247,59,152,211,0,20,20,0,0,7,13,2
Forwarding,Floodlight,Mesh2,200,6,6,False,True,152,6,158,240,0,240,59,152,211,18,20,20,0,0,7,13,0
Forwarding,Floodlight,Mesh2,200,6,6,True,True,152,6,158,240,0,240,66,152,218,0,20,20,0,0,6,13,2
Forwarding,Floodlight,Mesh2,200,7,7,False,True,152,6,158,220,0,220,79,152,231,30,25,23,0,2,7,13,0
Forwarding,Floodlight,Mesh2,200,7,7,True,True,152,6,158,220,0,220,86,152,238,0,25,23,0,2,6,13,2
Forwarding,Floodlight,Mesh2,200,8,8,False,True,152,6,158,200,0,200,99,152,251,34,33,31,0,2,7,13,0
Forwarding,Floodlight,Mesh2,200,8,8,True,True,152,6,158,200,0,200,106,152,258,0,33,31,0,2,6,13,2
Forwarding,Floodlight,Mesh2,200,9,9,False,True,152,6,158,186,0,186,113,152,265,37,38,37,0,1,8,13,0
Forwarding,Floodlight,Mesh2,200,9,9,True,True,152,6,158,186,0,186,120,152,272,0,38,37,0,1,7,13,2
Forwarding,Floodlight,Mesh2,200,10,10,False,True,152,6,158,162,0,162,137,152,289,48,44,44,0,0,7,13,0
Forwarding,Floodlight,Mesh2,200,10,10,True,True,152,6,158,162,0,162,144,152,296,0,44,44,0,0,7,13,2
Forwarding,Floodlight,Mesh2,200,inf,inf,False,True,152,6,158,0,0,0,299,152,451,146,76,76,0,0,5,13,0
Forwarding,Floodlight,Mesh2,200,inf,inf,True,True,152,6,158,0,0,0,306,152,458,0,76,76,0,0,4,13,2
Forwarding,Floodlight,Star2,200,0,0,False,True,64,4,68,154,0,154,0,97,97,0,0,0,0,0,0,6,0
Forwarding,Floodlight,Star2,200,0,0,True,True,64,4,68,157,3,160,0,97,97,0,0,0,0,0,0,6,0
Forwarding,Floodlight,Star2,200,1,1,False,True,64,4,68,139,0,139,15,97,112,1,11,0,1,10,0,6,0
Forwarding,Floodlight,Star2,200,1,1,True,True,64,4,68,142,3,145,15,97,112,1,11,0,1,10,0,6,0
Forwarding,Floodlight,Star2,200,2,2,False,True,64,4,68,131,0,131,23,97,120,1,15,0,1,14,0,6,0
Forwarding,Floodlight,Star2,200,2,2,True,True,64,4,68,134,3,137,23,97,120,1,15,0,1,14,0,6,0
Forwarding,Floodlight,Star2,200,3,3,False,True,64,4,68,123,0,123,31,97,128,6,16,0,6,10,0,6,0
Forwarding,Floodlight,Star2,200,3,3,True,True,64,4,68,123,0,123,37,97,134,1,17,0,1,16,0,6,3
Forwarding,Floodlight,Star2,200,4,4,False,True,64,4,68,117,0,117,37,97,134,9,18,0,9,9,0,6,0
Forwarding,Floodlight,Star2,200,4,4,True,True,64,4,68,117,0,117,43,97,140,1,19,0,1,18,0,6,3
Forwarding,Floodlight,Star2,200,5,5,False,True,64,4,68,107,0,107,47,97,144,11,23,0,11,12,0,6,0
Forwarding,Floodlight,Star2,200,5,5,True,True,64,4,68,107,0,107,53,97,150,1,24,0,1,23,0,6,3
Forwarding,Floodlight,Star2,200,6,6,False,True,64,4,68,98,0,98,56,97,153,13,29,0,13,16,0,6,0
Forwarding,Floodlight,Star2,200,6,6,True,True,64,4,68,98,0,98,62,97,159,1,30,0,1,29,0,6,3
Forwarding,Floodlight,Star2,200,7,7,False,True,64,4,68,90,0,90,64,97,161,17,31,0,17,14,0,6,0
Forwarding,Floodlight,Star2,200,7,7,True,True,64,4,68,90,0,90,70,97,167,1,32,0,1,31,0,6,3
Forwarding,Floodlight,Star2,200,8,8,False,True,64,4,68,83,0,83,71,97,168,22,32,0,22,10,0,6,0
Forwarding,Floodlight,Star2,200,8,8,True,True,64,4,68,83,0,83,77,97,174,1,33,0,1,32,0,6,3
Forwarding,Floodlight,Star2,200,9,9,False,True,64,4,68,75,0,75,79,97,176,27,34,0,27,7,0,6,0
Forwarding,Floodlight,Star2,200,9,9,True,True,64,4,68,75,0,75,85,97,182,1,35,0,1,34,0,6,3
Forwarding,Floodlight,Star2,200,10,10,False,True,64,4,68,67,0,67,87,97,184,28,39,0,28,11,0,6,0
Forwarding,Floodlight,Star2,200,10,10,True,True,64,4,68,67,0,67,93,97,190,1,40,0,1,39,0,6,3
Forwarding,Floodlight,Star2,200,inf,inf,False,True,64,4,68,0,0,0,154,97,251,59,63,0,59,4,0,6,0
