App,Controller,Topology,Steps,rw_delta,ww_delta,alt_barr,data_deps,num_read,num_writes,num_ops,num_rw_time_edges,num_ww_time_edges,num_time_edges,num_harmful,num_commute,num_races,num_covered,num_per_pkt_races,num_per_pkt_inconsistent,num_per_pkt_inconsistent_covered,num_per_pkt_entry_version_race,num_per_pkt_inconsistent_no_repeat,num_versions,num_racing_versions
Forwarding Noinst,ONOS,Star2,200,6,6,False,True,74,16,90,66,0,66,54,1148,1202,0,50,0,0,50,0,5,0
Forwarding Noinst,ONOS,Star2,200,6,6,True,True,74,16,90,66,0,66,54,1184,1238,0,50,0,0,50,0,5,0
Forwarding Noinst,ONOS,Star2,200,7,7,False,True,74,16,90,55,0,55,65,1148,1213,0,61,0,0,61,0,5,0
Forwarding Noinst,ONOS,Star2,200,7,7,True,True,74,16,90,55,0,55,65,1184,1249,0,61,0,0,61,0,5,0
Forwarding Noinst,ONOS,Star2,200,8,8,False,True,74,16,90,47,0,47,73,1148,1221,0,69,0,0,69,0,5,0
Forwarding Noinst,ONOS,Star2,200,8,8,True,True,74,16,90,47,0,47,73,1184,1257,0,69,0,0,69,0,5,0
Forwarding Noinst,ONOS,Star2,200,9,9,False,True,74,16,90,38,0,38,82,1148,1230,2,74,0,2,72,0,5,0
Forwarding Noinst,ONOS,Star2,200,9,9,True,True,74,16,90,38,0,38,82,1184,1266,0,74,0,0,74,0,5,0
Forwarding Noinst,ONOS,Star2,200,10,10,False,True,74,16,90,33,0,33,87,1148,1235,7,74,0,7,67,0,5,0
Forwarding Noinst,ONOS,Star2,200,10,10,True,True,74,16,90,33,0,33,87,1184,1271,0,74,0,0,74,0,5,0
Forwarding Noinst,ONOS,Star2,200,inf,inf,False,True,74,16,90,0,0,0,120,1148,1268,40,74,0,40,34,0,5,0
Forwarding Noinst,ONOS,Star2,200,inf,inf,True,True,74,16,90,0,0,0,120,1184,1304,0,74,0,0,74,0,5,0
LearningSwitch,Floodlight,BinTree1,200,0,0,False,True,406,59,465,1050,22,1072,0,7475,7475,0,0,0,0,0,0,48,0
LearningSwitch,Floodlight,BinTree1,200,0,0,True,True,406,59,465,1086,68,1154,0,7475,7475,0,0,0,0,0,0,48,0
LearningSwitch,Floodlight,BinTree1,200,1,1,False,True,406,59,465,979,22,1001,71,7475,7546,0,29,14,0,15,14,48,0
LearningSwitch,Floodlight,BinTree1,200,1,1,True,True,406,59,465,1015,68,1083,71,7475,7546,0,29,14,0,15,14,48,0
LearningSwitch,Floodlight,BinTree1,200,2,2,False,True,406,59,465,938,16,954,118,7475,7593,0,42,20,0,22,16,48,6
LearningSwitch,Floodlight,BinTree1,200,2,2,True,True,406,59,465,974,62,1036,118,7475,7593,0,42,20,0,22,16,48,6
LearningSwitch,Floodlight,BinTree1,200,3,3,False,True,406,59,465,882,10,892,180,7475,7655,0,59,33,0,26,19,48,10
LearningSwitch,Floodlight,BinTree1,200,3,3,True,True,406,59,465,910,46,956,198,7475,7673,0,61,33,0,28,21,48,15
LearningSwitch,Floodlight,BinTree1,200,4,4,False,True,406,59,465,842,10,852,220,7475,7695,2,70,37,2,31,18,48,10
LearningSwitch,Floodlight,BinTree1,200,4,4,True,True,406,59,465,870,36,906,248,7475,7723,0,72,37,0,35,20,48,20
LearningSwitch,Floodlight,BinTree1,200,5,5,False,True,406,59,465,780,10,790,282,7475,7757,18,88,43,2,43,25,48,10
LearningSwitch,Floodlight,BinTree1,200,5,5,True,True,406,59,465,802,28,830,324,7475,7799,0,90,43,0,47,23,48,24
LearningSwitch,Floodlight,BinTree1,200,6,6,False,True,406,59,465,725,10,735,337,7475,7812,34,97,50,4,43,26,48,10
LearningSwitch,Floodlight,BinTree1,200,6,6,True,True,406,59,465,744,28,772,382,7475,7857,0,99,50,0,49,25,48,24
LearningSwitch,Floodlight,BinTree1,200,7,7,False,True,406,59,465,684,8,692,380,7475,7855,40,112,58,7,47,25,48,12
LearningSwitch,Floodlight,BinTree1,200,7,7,True,True,406,59,465,701,20,721,433,7475,7908,0,114,58,0,56,26,48,29
LearningSwitch,Floodlight,BinTree1,200,8,8,False,True,406,59,465,640,8,648,424,7475,7899,60,118,64,8,46,28,48,12
LearningSwitch,Floodlight,BinTree1,200,8,8,True,True,406,59,465,656,20,676,478,7475,7953,0,119,64,0,55,27,48,29
LearningSwitch,Floodlight,BinTree1,200,9,9,False,True,406,59,465,585,8,593,479,7475,7954,74,123,70,8,45,30,48,12
LearningSwitch,Floodlight,BinTree1,200,9,9,True,True,406,59,465,601,20,621,533,7477,8010,0,124,70,0,54,27,48,29
LearningSwitch,Floodlight,BinTree1,200,10,10,False,True,406,59,465,555,8,563,509,7475,7984,82,126,71,10,45,32,48,12
LearningSwitch,Floodlight,BinTree1,200,10,10,True,True,406,59,465,570,16,586,568,7477,8045,0,127,71,0,56,30,48,31
LearningSwitch,Floodlight,BinTree1,200,inf,inf,False,True,406,59,465,0,0,0,1072,7475,8547,343,178,115,56,7,27,48,18
LearningSwitch,Floodlight,BinTree1,200,inf,inf,True,True,406,59,465,0,0,0,1154,7475,8629,0,178,115,0,63,20,48,41
LearningSwitch,Floodlight,Star2,200,0,0,False,True,70,7,77,271,0,271,0,223,223,0,0,0,0,0,0,5,0
LearningSwitch,Floodlight,Star2,200,0,0,True,True,70,7,77,274,6,280,0,223,223,0,0,0,0,0,0,5,0
LearningSwitch,Floodlight,Star2,200,1,1,False,True,70,7,77,247,0,247,24,223,247,0,10,0,0,10,0,5,0
LearningSwitch,Floodlight,Star2,200,1,1,True,True,70,7,77,250,6,256,24,223,247,0,10,0,0,10,0,5,0
LearningSwitch,Floodlight,Star2,200,2,2,False,True,70,7,77,227,0,227,44,223,267,0,18,0,0,18,0,5,0
LearningSwitch,Floodlight,Star2,200,2,2,True,True,70,7,77,230,6,236,44,223,267,0,18,0,0,18,0,5,0
LearningSwitch,Floodlight,Star2,200,3,3,False,True,70,7,77,205,0,205,66,223,289,3,22,0,3,19,0,5,0
LearningSwitch,Floodlight,Star2,200,3,3,True,True,70,7,77,205,0,205,75,223,298,0,22,0,0,22,0,5,3
LearningSwitch,Floodlight,Star2,200,4,4,False,True,70,7,77,202,0,202,69,223,292,6,22,0,6,16,0,5,0
LearningSwitch,Floodlight,Star2,200,4,4,True,True,70,7,77,202,0,202,78,223,301,0,22,0,0,22,0,5,3
LearningSwitch,Floodlight,Star2,200,5,5,False,True,70,7,77,186,0,186,85,223,308,16,24,0,16,8,0,5,0
LearningSwitch,Floodlight,Star2,200,5,5,True,True,70,7,77,186,0,186,94,223,317,0,24,0,0,24,0,5,3
LearningSwitch,Floodlight,Star2,200,6,6,False,True,70,7,77,174,0,174,97,223,320,16,28,0,16,12,0,5,0
LearningSwitch,Floodlight,Star2,200,6,6,True,True,70,7,77,174,0,174,106,223,329,0,28,0,0,28,0,5,3
LearningSwitch,Floodlight,Star2,200,7,7,False,True,70,7,77,155,0,155,116,223,339,17,35,0,17,18,0,5,0
LearningSwitch,Floodlight,Star2,200,7,7,True,True,70,7,77,155,0,155,125,223,348,0,35,0,0,35,0,5,3
LearningSwitch,Floodlight,Star2,200,8,8,False,True,70,7,77,144,0,144,127,223,350,22,36,0,22,14,0,5,0
LearningSwitch,Floodlight,Star2,200,8,8,True,True,70,7,77,144,0,144,136,223,359,0,36,0,0,36,0,5,3
LearningSwitch,Floodlight,Star2,200,9,9,False,True,70,7,77,120,0,120,151,223,374,27,43,0,27,16,0,5,0
LearningSwitch,Floodlight,Star2,200,9,9,True,True,70,7,77,120,0,120,160,223,383,0,43,0,0,43,0,5,3
LearningSwitch,Floodlight,Star2,200,10,10,False,True,70,7,77,105,0,105,166,223,389,30,47,0,30,17,0,5,0
LearningSwitch,Floodlight,Star2,200,10,10,True,True,70,7,77,105,0,105,175,223,398,0,47,0,0,47,0,5,3
LearningSwitch,Floodlight,Star2,200,inf,inf,False,True,70,7,77,0,0,0,271,223,494,64,70,0,64,6,0,5,0
LearningSwitch,Floodlight,Star2,200,inf,inf,True,True,70,7,77,0,0,0,280,223,503,0,70,0,0,70,0,5,3
LearningSwitch,POX EEL,BinTree1,200,0,0,False,True,183,76,259,288,0,288,0,5032,5032,0,0,0,0,0,0,81,0
LearningSwitch,POX EEL,BinTree1,200,0,0,True,True,183,76,259,334,73,407,0,5032,5032,0,0,0,0,0,0,81,0
LearningSwitch,POX EEL,BinTree1,200,1,1,False,True,183,76,259,263,0,263,25,5032,5057,0,11,9,0,2,9,81,0
LearningSwitch,POX EEL,BinTree1,200,1,1,True,True,183,76,259,309,73,382,25,5032,5057,0,11,9,0,2,9,81,0
LearningSwitch,POX EEL,BinTree1,200,2,2,False,True,183,76,259,239,0,239,49,5032,5081,0,22,13,0,9,13,81,0
LearningSwitch,POX EEL,BinTree1,200,2,2,True,True,183,76,259,285,73,358,49,5032,5081,0,22,13,0,9,13,81,0
LearningSwitch,POX EEL,BinTree1,200,3,3,False,True,183,76,259,221,0,221,67,5032,5099,0,29,17,0,12,17,81,0
LearningSwitch,POX EEL,BinTree1,200,3,3,True,True,183,76,259,266,69,335,72,5032,5104,0,30,17,0,13,17,81,2
LearningSwitch,POX EEL,BinTree1,200,4,4,False,True,183,76,259,201,0,201,87,5032,5119,0,35,22,0,13,19,81,0
LearningSwitch,POX EEL,BinTree1,200,4,4,True,True,183,76,259,236,59,295,112,5032,5144,0,40,25,0,15,22,81,12
LearningSwitch,POX EEL,BinTree1,200,5,5,False,True,183,76,259,188,0,188,100,5032,5132,1,38,27,0,11,22,81,0
LearningSwitch,POX EEL,BinTree1,200,5,5,True,True,183,76,259,221,52,273,134,5032,5166,0,43,30,0,13,24,81,18
LearningSwitch,POX EEL,BinTree1,200,6,6,False,True,183,76,259,163,0,163,125,5032,5157,5,43,31,0,12,26,81,0
LearningSwitch,POX EEL,BinTree1,200,6,6,True,True,183,76,259,192,49,241,166,5032,5198,0,49,34,0,15,28,81,21
LearningSwitch,POX EEL,BinTree1,200,7,7,False,True,183,76,259,157,0,157,131,5032,5163,8,44,32,0,12,27,81,0
LearningSwitch,POX EEL,BinTree1,200,7,7,True,True,183,76,259,182,46,228,179,5032,5211,0,50,36,0,14,29,81,24
LearningSwitch,POX EEL,BinTree1,200,8,8,False,True,183,76,259,143,0,143,145,5032,5177,12,47,34,0,13,28,81,0
LearningSwitch,POX EEL,BinTree1,200,8,8,True,True,183,76,259,168,46,214,193,5032,5225,0,53,38,0,15,29,81,24
LearningSwitch,POX EEL,BinTree1,200,9,9,False,True,183,76,259,138,0,138,150,5032,5182,12,48,36,0,12,29,81,0
LearningSwitch,POX EEL,BinTree1,200,9,9,True,True,183,76,259,163,44,207,200,5032,5232,0,54,40,0,14,30,81,26
LearningSwitch,POX EEL,BinTree1,200,10,10,False,True,183,76,259,125,0,125,163,5032,5195,20,50,37,0,13,31,81,0
LearningSwitch,POX EEL,BinTree1,200,10,10,True,True,183,76,259,148,43,191,216,5032,5248,0,56,41,0,15,31,81,27
LearningSwitch,POX EEL,BinTree1,200,inf,inf,False,True,183,76,259,0,0,0,288,5032,5320,90,65,48,4,13,32,81,0
LearningSwitch,POX EEL,BinTree1,200,inf,inf,True,True,183,76,259,0,0,0,407,5032,5439,0,76,55,0,21,29,81,68
LearningSwitch,POX EEL,BinTree2,200,0,0,False,True,663,487,1150,729,0,729,0,61337,61337,0,0,0,0,0,0,508,0
LearningSwitch,POX EEL,BinTree2,200,0,0,True,True,663,487,1150,1034,480,1514,0,61337,61337,0,0,0,0,0,0,508,0
LearningSwitch,POX EEL,BinTree2,200,1,1,False,True,663,487,1150,701,0,701,28,61337,61365,0,12,8,0,4,8,508,0
LearningSwitch,POX EEL,BinTree2,200,1,1,True,True,663,487,1150,1006,480,1486,28,61337,61365,0,12,8,0,4,8,508,0
LearningSwitch,POX EEL,BinTree2,200,2,2,False,True,663,487,1150,664,0,664,65,61337,61402,0,28,18,0,10,18,508,0
LearningSwitch,POX EEL,BinTree2,200,2,2,True,True,663,487,1150,969,480,1449,65,61337,61402,0,28,18,0,10,18,508,0
LearningSwitch,POX EEL,BinTree2,200,3,3,False,True,663,487,1150,646,0,646,83,61337,61420,0,34,22,0,12,22,508,0
LearningSwitch,POX EEL,BinTree2,200,3,3,True,True,663,487,1150,947,467,1414,100,61337,61437,0,37,22,0,15,22,508,9
LearningSwitch,POX EEL,BinTree2,200,4,4,False,True,663,487,1150,622,0,622,107,61337,61444,0,39,27,0,12,25,508,0
LearningSwitch,POX EEL,BinTree2,200,4,4,True,True,663,487,1150,901,442,1343,171,61337,61508,0,55,32,0,23,28,508,24
LearningSwitch,POX EEL,BinTree2,200,5,5,False,True,663,487,1150,595,0,595,134,61337,61471,0,50,35,0,15,33,508,0
LearningSwitch,POX EEL,BinTree2,200,5,5,True,True,663,487,1150,852,419,1271,243,61337,61580,0,72,47,0,25,41,508,36
LearningSwitch,POX EEL,BinTree2,200,6,6,False,True,663,487,1150,568,0,568,161,61337,61498,0,58,41,0,17,39,508,0
LearningSwitch,POX EEL,BinTree2,200,6,6,True,True,663,487,1150,804,395,1199,315,61337,61652,0,80,58,0,22,51,508,48
LearningSwitch,POX EEL,BinTree2,200,7,7,False,True,663,487,1150,542,0,542,187,61337,61524,0,65,48,0,17,45,508,0
LearningSwitch,POX EEL,BinTree2,200,7,7,True,True,663,487,1150,764,377,1141,373,61337,61710,0,86,64,0,22,57,508,57
LearningSwitch,POX EEL,BinTree2,200,8,8,False,True,663,487,1150,516,0,516,213,61337,61550,1,73,55,0,18,52,508,0
LearningSwitch,POX EEL,BinTree2,200,8,8,True,True,663,487,1150,729,363,1092,422,61337,61759,0,96,73,0,23,63,508,69
LearningSwitch,POX EEL,BinTree2,200,9,9,False,True,663,487,1150,494,0,494,235,61337,61572,6,77,61,0,16,54,508,0
LearningSwitch,POX EEL,BinTree2,200,9,9,True,True,663,487,1150,696,349,1045,469,61337,61806,1,101,80,0,21,69,508,79
LearningSwitch,POX EEL,BinTree2,200,10,10,False,True,663,487,1150,484,0,484,245,61337,61582,11,78,62,0,16,56,508,0
LearningSwitch,POX EEL,BinTree2,200,10,10,True,True,663,487,1150,679,333,1012,502,61337,61839,1,104,82,0,22,68,508,93
LearningSwitch,POX EEL,BinTree2,200,inf,inf,False,True,663,487,1150,0,0,0,729,61337,62066,137,148,116,2,30,89,508,0
LearningSwitch,POX EEL,BinTree2,200,inf,inf,True,True,663,487,1150,0,0,0,1514,61337,62851,3,190,155,0,35,103,508,384
LearningSwitch,POX EEL,Mesh2,200,0,0,False,True,66,16,82,145,0,145,0,387,387,0,0,0,0,0,0,18,0
LearningSwitch,POX EEL,Mesh2,200,0,0,True,True,66,16,82,153,14,167,0,387,387,0,0,0,0,0,0,18,0
LearningSwitch,POX EEL,Mesh2,200,1,1,False,True,66,16,82,132,0,132,13,387,400,0,6,3,0,3,3,18,0
LearningSwitch,POX EEL,Mesh2,200,1,1,True,True,66,16,82,140,14,154,13,387,400,0,6,3,0,3,3,18,0
LearningSwitch,POX EEL,Mesh2,200,2,2,False,True,66,16,82,121,0,121,24,387,411,0,11,5,0,6,5,18,0
LearningSwitch,POX EEL,Mesh2,200,2,2,True,True,66,16,82,129,14,143,24,387,411,0,11,5,0,6,5,18,0
LearningSwitch,POX EEL,Mesh2,200,3,3,False,True,66,16,82,107,0,107,38,387,425,2,13,8,0,5,8,18,0
LearningSwitch,POX EEL,Mesh2,200,3,3,True,True,66,16,82,112,8,120,47,387,434,0,13,8,0,5,8,18,6
LearningSwitch,POX EEL,Mesh2,200,4,4,False,True,66,16,82,102,0,102,43,387,430,2,15,9,0,6,8,18,0
LearningSwitch,POX EEL,Mesh2,200,4,4,True,True,66,16,82,105,5,110,57,387,444,0,15,9,0,6,8,18,9
LearningSwitch,POX EEL,Mesh2,200,5,5,False,True,66,16,82,81,0,81,64,387,451,4,19,17,0,2,14,18,0
LearningSwitch,POX EEL,Mesh2,200,5,5,True,True,66,16,82,83,2,85,82,387,469,0,19,17,0,2,14,18,12
LearningSwitch,POX EEL,Mesh2,200,6,6,False,True,66,16,82,72,0,72,73,387,460,8,21,19,0,2,14,18,0
LearningSwitch,POX EEL,Mesh2,200,6,6,True,True,66,16,82,72,0,72,95,387,482,0,22,20,0,2,13,18,14
LearningSwitch,POX EEL,Mesh2,200,7,7,False,True,66,16,82,69,0,69,76,387,463,10,22,19,0,3,14,18,0
LearningSwitch,POX EEL,Mesh2,200,7,7,True,True,66,16,82,69,0,69,98,387,485,0,23,20,0,3,13,18,14
LearningSwitch,POX EEL,Mesh2,200,8,8,False,True,66,16,82,55,0,55,90,387,477,16,26,23,0,3,12,18,0
LearningSwitch,POX EEL,Mesh2,200,8,8,True,True,66,16,82,55,0,55,112,387,499,0,27,24,0,3,11,18,14
LearningSwitch,POX EEL,Mesh2,200,9,9,False,True,66,16,82,55,0,55,90,387,477,16,26,23,0,3,12,18,0
LearningSwitch,POX EEL,Mesh2,200,9,9,True,True,66,16,82,55,0,55,112,387,499,0,27,24,0,3,11,18,14
LearningSwitch,POX EEL,Mesh2,200,10,10,False,True,66,16,82,44,0,44,101,387,488,20,27,25,0,2,16,18,0
LearningSwitch,POX EEL,Mesh2,200,10,10,True,True,66,16,82,44,0,44,123,387,510,0,28,26,0,2,15,18,14
LearningSwitch,POX EEL,Mesh2,200,inf,inf,False,True,66,16,82,0,0,0,145,387,532,48,33,31,0,2,12,18,0
LearningSwitch,POX EEL,Mesh2,200,inf,inf,True,True,66,16,82,0,0,0,167,387,554,0,34,32,0,2,11,18,14
LearningSwitch,POX EEL,Star2,200,0,0,False,True,42,7,49,76,0,76,0,218,218,0,0,0,0,0,0,7,0
LearningSwitch,POX EEL,Star2,200,0,0,True,True,42,7,49,78,6,84,0,218,218,0,0,0,0,0,0,7,0
LearningSwitch,POX EEL,Star2,200,1,1,False,True,42,7,49,74,0,74,2,218,220,0,2,0,0,2,0,7,0
LearningSwitch,POX EEL,Star2,200,1,1,True,True,42,7,49,76,6,82,2,218,220,0,2,0,0,2,0,7,0
LearningSwitch,POX EEL,Star2,200,2,2,False,True,42,7,49,66,0,66,10,218,228,0,10,0,0,10,0,7,0
LearningSwitch,POX EEL,Star2,200,2,2,True,True,42,7,49,68,6,74,10,218,228,0,10,0,0,10,0,7,0
LearningSwitch,POX EEL,Star2,200,3,3,False,True,42,7,49,63,0,63,13,218,231,0,13,0,0,13,0,7,0
LearningSwitch,POX EEL,Star2,200,3,3,True,True,42,7,49,64,2,66,18,218,236,0,14,0,0,14,0,7,3
LearningSwitch,POX EEL,Star2,200,4,4,False,True,42,7,49,59,0,59,17,218,235,4,13,0,4,9,0,7,0
LearningSwitch,POX EEL,Star2,200,4,4,True,True,42,7,49,60,2,62,22,218,240,0,14,0,0,14,0,7,3
LearningSwitch,POX EEL,Star2,200,5,5,False,True,42,7,49,56,0,56,20,218,238,4,16,0,4,12,0,7,0
LearningSwitch,POX EEL,Star2,200,5,5,True,True,42,7,49,57,2,59,25,218,243,0,17,0,0,17,0,7,3
LearningSwitch,POX EEL,Star2,200,6,6,False,True,42,7,49,55,0,55,21,218,239,4,17,0,4,13,0,7,0
LearningSwitch,POX EEL,Star2,200,6,6,True,True,42,7,49,56,2,58,26,218,244,0,18,0,0,18,0,7,3
LearningSwitch,POX EEL,Star2,200,7,7,False,True,42,7,49,51,0,51,25,218,243,4,21,0,4,17,0,7,0
LearningSwitch,POX EEL,Star2,200,7,7,True,True,42,7,49,52,2,54,30,218,248,0,22,0,0,22,0,7,3
LearningSwitch,POX EEL,Star2,200,8,8,False,True,42,7,49,51,0,51,25,218,243,4,21,0,4,17,0,7,0
LearningSwitch,POX EEL,Star2,200,8,8,True,True,42,7,49,52,2,54,30,218,248,0,22,0,0,22,0,7,3
LearningSwitch,POX EEL,Star2,200,9,9,False,True,42,7,49,49,0,49,27,218,245,4,23,0,4,19,0,7,0
LearningSwitch,POX EEL,Star2,200,9,9,True,True,42,7,49,49,0,49,35,218,253,0,25,0,0,25,0,7,5
LearningSwitch,POX EEL,Star2,200,10,10,False,True,42,7,49,38,0,38,38,218,256,8,30,0,8,22,0,7,0
LearningSwitch,POX EEL,Star2,200,10,10,True,True,42,7,49,38,0,38,46,218,264,0,32,0,0,32,0,7,5
LearningSwitch,POX EEL,Star2,200,inf,inf,False,True,42,7,49,0,0,0,76,218,294,36,40,0,36,4,0,7,0
LearningSwitch,POX EEL,Star2,200,inf,inf,True,True,42,7,49,0,0,0,84,218,302,0,42,0,0,42,0,7,5
CircuitPusher,Floodlight,BinTree1,200,0,0,False,True,114,158,272,446,110,556,0,11344,11344,0,0,0,0,0,0,91,0
CircuitPusher,Floodlight,BinTree1,200,0,0,True,True,114,158,272,446,265,711,0,11344,11344,0,0,0,0,0,0,91,0
CircuitPusher,Floodlight,BinTree1,200,1,1,False,True,114,158,272,419,97,516,40,11344,11384,0,21,11,0,10,8,91,0
CircuitPusher,Floodlight,BinTree1,200,1,1,True,True,114,158,272,419,252,671,40,11344,11384,0,21,11,0,10,8,91,0
CircuitPusher,Floodlight,BinTree1,200,2,2,False,True,114,158,272,401,89,490,66,11344,11410,0,31,14,0,17,10,91,0
CircuitPusher,Floodlight,BinTree1,200,2,2,True,True,114,158,272,401,244,645,66,11344,11410,0,31,14,0,17,10,91,0
CircuitPusher,Floodlight,BinTree1,200,3,3,False,True,114,158,272,362,82,444,112,11344,11456,0,43,17,0,26,14,91,0
CircuitPusher,Floodlight,BinTree1,200,3,3,True,True,114,158,272,362,237,599,112,11344,11456,0,43,17,0,26,14,91,0
CircuitPusher,Floodlight,BinTree1,200,4,4,False,True,114,158,272,321,76,397,159,11344,11503,0,47,18,0,29,14,91,0
CircuitPusher,Floodlight,BinTree1,200,4,4,True,True,114,158,272,321,231,552,159,11344,11503,0,47,18,0,29,14,91,0
CircuitPusher,Floodlight,BinTree1,200,5,5,False,True,114,158,272,286,67,353,203,11344,11547,0,57,19,0,38,14,91,0
CircuitPusher,Floodlight,BinTree1,200,5,5,True,True,114,158,272,286,222,508,203,11344,11547,0,57,19,0,38,14,91,0
CircuitPusher,Floodlight,BinTree1,200,6,6,False,True,114,158,272,253,59,312,244,11344,11588,1,62,20,0,42,15,91,0
CircuitPusher,Floodlight,BinTree1,200,6,6,True,True,114,158,272,253,208,461,250,11344,11594,0,62,20,0,42,15,91,1
CircuitPusher,Floodlight,BinTree1,200,7,7,False,True,114,158,272,229,52,281,275,11344,11619,2,66,20,0,46,15,91,0
CircuitPusher,Floodlight,BinTree1,200,7,7,True,True,114,158,272,229,181,410,301,11344,11645,0,66,20,0,46,15,91,1
CircuitPusher,Floodlight,BinTree1,200,8,8,False,True,114,158,272,205,48,253,303,11344,11647,2,67,20,0,47,14,91,0
CircuitPusher,Floodlight,BinTree1,200,8,8,True,True,114,158,272,205,171,376,335,11344,11679,0,67,20,0,47,14,91,1
CircuitPusher,Floodlight,BinTree1,200,9,9,False,True,114,158,272,188,39,227,329,11344,11673,4,69,20,0,49,16,91,0
CircuitPusher,Floodlight,BinTree1,200,9,9,True,True,114,158,272,188,159,347,364,11344,11708,0,69,20,0,49,16,91,1
CircuitPusher,Floodlight,BinTree1,200,10,10,False,True,114,158,272,161,30,191,365,11344,11709,8,71,20,0,51,17,91,0
CircuitPusher,Floodlight,BinTree1,200,10,10,True,True,114,158,272,161,142,303,408,11344,11752,0,71,20,0,51,17,91,1
CircuitPusher,Floodlight,BinTree1,200,inf,inf,False,True,114,158,272,0,0,0,556,11344,11900,44,80,20,9,51,12,91,0
CircuitPusher,Floodlight,BinTree1,200,inf,inf,True,True,114,158,272,0,0,0,711,11344,12055,0,80,20,0,60,12,91,1
